,Unnamed: 0,Unnamed: 0.1,name,epochs,layer_1,layer_2,layer_3,layer_4,layer_5,layer_6,act_layer,optimizer,activation,batch_size,num_layers,weight_decay,learning_rate,dropout,validation_split,layer_7,layer_8,layer_9,layer_10,lr,MSE,loss,_step,epoch,graph,MSE_diff,_runtime,val_loss,MSE_train,_timestamp,best_epoch,best_val_loss,RMSPE,num_nodes_total
325,325,325,whole-sweep-134,1000.0,800,250,750,300,1000,750,relu,adam,relu,650.0,6,0.0005,0.001333856,0.017474568,0.095258903,,,,,,0.002705091,0.0008510039999999999,143.0,142.0,"{'path': 'media/graph/graph_summary_adbf4306.graph.json', 'size': 1135, '_type': 'graph-file', 'sha256': 'adbf430667a76d2e096d4f24164eebcb61abda5e0ebff9670bcff3ddc774bd0e'}",0.000653578,11.43541145,0.009771074,0.002051514,1588255915.0,42.0,0.00737956,5.201048932667333,3850.0
326,326,326,effortless-sweep-133,1000.0,750,100,650,550,950,800,relu,adam,relu,700.0,6,0.0005,0.001700326,0.0462602,0.095076722,,,,,,0.002759497,0.001257039,191.0,190.0,"{'path': 'media/graph/graph_summary_8dc8523d.graph.json', 'size': 1131, '_type': 'graph-file', 'sha256': '8dc8523d2f96b1258ed509bfec5539794838e2e6a613cf9fdf174d6d6372b05b'}",0.00075449,14.19901991,0.008026578000000001,0.002005007,1588255889.0,90.0,0.007419585,5.25309147074368,3800.0
327,327,327,peach-sweep-132,1000.0,800,150,600,600,950,1000,relu,adam,relu,350.0,6,0.0005,0.001349151,0.010113454,0.0885648,,,,,,0.0022041,0.000670276,191.0,190.0,"{'path': 'media/graph/graph_summary_9cbe881f.graph.json', 'size': 1132, '_type': 'graph-file', 'sha256': '9cbe881f7e8b4d8078f2cf0f81addd580d08c0c4446d4de41d3ec83d053a2242'}",0.00051082,14.83930635,0.007286816,0.00169328,1588255861.0,90.0,0.006251456,4.694784340094867,4100.0
328,328,328,sweepy-sweep-132,1000.0,750,100,800,450,1000,900,relu,adam,relu,500.0,6,0.0005,0.001814992,0.006164616,0.081835064,,,,,,0.002666007,0.000833475,201.0,200.0,"{'path': 'media/graph/graph_summary_3b28e604.graph.json', 'size': 1133, '_type': 'graph-file', 'sha256': '3b28e604955948d2971cf2fa6ccf2ff84baef637f1fdf9c9a2ca4c000b9fc4f1'}",0.001030613,14.23891354,0.007948243,0.001635394,1588255826.0,100.0,0.00668177,5.1633390359340146,4000.0
329,329,329,vital-sweep-130,1000.0,750,200,800,550,950,800,relu,adam,relu,700.0,6,0.0005,0.001062054,0.021700045,0.08674778,,,,,,0.0029702170000000003,0.000344274,409.0,408.0,"{'path': 'media/graph/graph_summary_4b2a042a.graph.json', 'size': 1133, '_type': 'graph-file', 'sha256': '4b2a042a04a3942412cf8c7edae8970ebf535d4f3ac4837b9478d5914b566764'}",0.002033821,22.08691955,0.006217177,0.000936396,1588255732.0,308.0,0.005492623,5.449969724686551,4050.0
330,330,330,revived-sweep-129,1000.0,800,300,600,600,1000,900,relu,adam,relu,700.0,6,0.0005,0.001202501,0.007849764,0.08403868099999999,,,,,,0.002960877,0.000517274,250.0,249.0,"{'path': 'media/graph/graph_summary_ce3cb902.graph.json', 'size': 1135, '_type': 'graph-file', 'sha256': 'ce3cb902b5738e9fe86468c24ff1983a32f8f15847d13d91dce003be18276d88'}",0.001835621,16.933703899999998,0.008225119,0.001125257,1588255693.0,149.0,0.005695924000000001,5.441394122832861,4200.0
331,331,331,earthy-sweep-128,1000.0,750,100,650,500,1000,950,relu,adam,relu,600.0,6,0.0005,0.001645124,0.011521972,0.082453156,,,,,,0.00293185,0.000941435,236.0,235.0,"{'path': 'media/graph/graph_summary_fae68f4e.graph.json', 'size': 1133, '_type': 'graph-file', 'sha256': 'fae68f4eef4932dc3ad9e2a556207701b0daba3f5b619ad238c5a4c66212a18b'}",0.001681966,16.36921406,0.006619907,0.001249884,1588255658.0,135.0,0.005415619,5.414656037090445,3950.0
332,332,332,celestial-sweep-128,1000.0,700,150,750,400,900,750,relu,adam,relu,400.0,6,0.0005,0.001220186,0.041297857,0.097466186,,,,,,0.0029067140000000003,0.001036615,132.0,131.0,"{'path': 'media/graph/graph_summary_4d83c7a9.graph.json', 'size': 1133, '_type': 'graph-file', 'sha256': '4d83c7a94c54194c62b8b3fa4619e3d03ee9ad0959298228db252b2cf3cca68f'}",0.000805079,11.39850998,0.008748188,0.002101635,1588255625.0,31.0,0.006847021,5.391394995731624,3650.0
333,333,333,eternal-sweep-126,1000.0,750,100,900,450,950,1000,relu,adam,relu,600.0,6,0.0005,0.0015919279999999998,0.017544705,0.08702758699999999,,,,,,0.002884996,0.001480409,144.0,143.0,"{'path': 'media/graph/graph_summary_cf9085e6.graph.json', 'size': 1131, '_type': 'graph-file', 'sha256': 'cf9085e6b9adac9e0e3147dc9af5da6bae8cbc6e23f0e5a83bef4134be3477a1'}",0.000884166,11.68973112,0.009849761,0.00200083,1588255568.0,43.0,0.006155786999999999,5.371215877247907,4150.0
334,334,334,honest-sweep-125,1000.0,900,100,750,600,1000,750,relu,adam,relu,500.0,6,0.0005,0.001822044,0.00579645,0.083119846,,,,,,0.002524665,0.0011400689999999998,145.0,144.0,"{'path': 'media/graph/graph_summary_e09f8d45.graph.json', 'size': 1133, '_type': 'graph-file', 'sha256': 'e09f8d45dff9654dde029bbcb14b864369c16819e13f66d1b858c3c4a01e2757'}",0.000339251,12.72695661,0.007051453,0.002185415,1588255540.0,44.0,0.005640307,5.024604462044749,4100.0
335,335,335,vital-sweep-125,1000.0,700,250,700,550,1000,850,relu,adam,relu,700.0,6,0.0005,0.001236898,0.028933738,0.08314538099999999,,,,,,0.002125533,0.0007839230000000001,207.0,206.0,"{'path': 'media/graph/graph_summary_c0a5310c.graph.json', 'size': 1135, '_type': 'graph-file', 'sha256': 'c0a5310c38fdf538494d770634f2570d80909251e4f9cee9220d10bfc6331975'}",0.000597822,15.40180278,0.006066327,0.001527711,1588255509.0,106.0,0.0054939080000000005,4.610350312069572,4050.0
336,336,336,fast-sweep-123,1000.0,800,100,700,550,900,850,relu,adam,relu,450.0,6,0.0005,0.001593442,0.000287157,0.094833474,,,,,,0.002952877,0.001087448,131.0,130.0,"{'path': 'media/graph/graph_summary_820a3a1a.graph.json', 'size': 1131, '_type': 'graph-file', 'sha256': '820a3a1abf18d3c970e4fb0cefa826b2995f4db0b979016758108b6e8039fe21'}",0.000689971,12.02982163,0.009865813,0.002262906,1588255448.0,30.0,0.006908074,5.434038093351941,3900.0
337,337,337,dainty-sweep-122,1000.0,750,150,900,450,1000,1000,relu,adam,relu,600.0,6,0.0005,0.001074186,0.005818945,0.08465102,,,,,,0.002361573,0.000491618,311.0,310.0,"{'path': 'media/graph/graph_summary_86c4586c.graph.json', 'size': 1135, '_type': 'graph-file', 'sha256': '86c4586cb7a49d977593647aa58fa49e9921e5c989d8f16d3a21d7ba8268e880'}",0.0013341579999999998,19.27544022,0.007904564000000001,0.001027416,1588255421.0,210.0,0.006472015,4.859601835541674,4250.0
338,338,338,tough-sweep-123,1000.0,750,250,600,400,950,950,relu,adam,relu,600.0,6,0.0005,0.00120573,0.048212065,0.084801011,,,,,,0.002658316,0.001922291,240.0,239.0,"{'path': 'media/graph/graph_summary_452cc723.graph.json', 'size': 1133, '_type': 'graph-file', 'sha256': '452cc723a51b8577c327d793529b9670f1eeeac574fc60761b4f38b12d46e98f'}",-6.48e-05,16.59860229,0.009627094,0.002723151,1588255385.0,139.0,0.006556785999999999,5.155885956845826,3900.0
339,339,339,clear-sweep-120,1000.0,900,150,650,600,950,750,relu,adam,relu,650.0,6,0.0005,0.001723042,0.027413123,0.083508969,,,,,,0.002848119,0.0011187,167.0,166.0,"{'path': 'media/graph/graph_summary_365dc3b7.graph.json', 'size': 1132, '_type': 'graph-file', 'sha256': '365dc3b7c612aa5cab156862ad2074651d7c9655d41d298c29dea2c3284e7770'}",0.0006618110000000001,12.60229039,0.00805342,0.002186308,1588255294.0,66.0,0.006212886,5.33677711732465,4000.0
340,340,340,soft-sweep-119,1000.0,850,300,700,350,1000,750,relu,adam,relu,700.0,6,0.0005,0.001805755,0.026406642,0.089402619,,,,,,0.0024597620000000003,0.00123164,154.0,153.0,"{'path': 'media/graph/graph_summary_b6749289.graph.json', 'size': 1135, '_type': 'graph-file', 'sha256': 'b674928947eb1e4d91afc4cf6b7d288dc161ccff258f0ab9821ac715532864dd'}",-1.44e-05,11.68075514,0.011488363,0.002474194,1588255265.0,53.0,0.008937492,4.959598774094534,3950.0
341,341,341,chocolate-sweep-118,1000.0,800,150,850,400,900,900,relu,adam,relu,500.0,6,0.0005,0.001038604,0.031100476,0.08269249099999999,,,,,,0.002855882,0.000756811,150.0,149.0,"{'path': 'media/graph/graph_summary_ea7371c1.graph.json', 'size': 1133, '_type': 'graph-file', 'sha256': 'ea7371c1cc8458eed191032b1725d99176b5c1d726893dddd4da9f97a9a29c12'}",0.00107049,12.60627961,0.0070903519999999986,0.001785393,1588255237.0,49.0,0.00513144,5.344045284239272,4000.0
342,342,342,hopeful-sweep-118,1000.0,800,200,800,450,1000,1000,relu,adam,relu,600.0,6,0.0005,0.0015976470000000002,0.00676693,0.085944656,,,,,,0.002734324,0.00063072,231.0,230.0,"{'path': 'media/graph/graph_summary_a2f09fdb.graph.json', 'size': 1135, '_type': 'graph-file', 'sha256': 'a2f09fdbb9983c5d80d40d3742ae732e87e7ce2af9608446e2d826b6c476f3dd'}",0.000924205,15.16742873,0.007746133,0.001810119,1588255206.0,130.0,0.006180503,5.229076400283324,4250.0
343,343,343,fresh-sweep-116,1000.0,900,150,650,500,1000,750,relu,adam,relu,550.0,6,0.0005,0.001877888,0.018167942,0.082113193,,,,,,0.002909133,0.000806643,200.0,199.0,"{'path': 'media/graph/graph_summary_2cf648c6.graph.json', 'size': 1134, '_type': 'graph-file', 'sha256': '2cf648c634b3bbb076d86accd66404f78da5af1f3de4ab48814c3e75bc548938'}",0.001187168,14.11125398,0.006673793000000001,0.001721965,1588255090.0,99.0,0.005903879,5.393637918881837,3950.0
344,344,344,icy-sweep-117,1000.0,800,300,700,550,950,900,relu,adam,relu,450.0,6,0.0005,0.001003901,0.018220686,0.086141545,,,,,,0.002525525,0.000404655,270.0,269.0,"{'path': 'media/graph/graph_summary_66e8ce74.graph.json', 'size': 1133, '_type': 'graph-file', 'sha256': '66e8ce74bd12a956c653c8a9ba175390e7814243a45443d2b11f4f8120008639'}",0.001072485,17.99287081,0.007220636,0.00145304,1588255023.0,169.0,0.0056244,5.025460177933957,4200.0
345,345,345,curious-sweep-128,1000.0,700,300,650,400,1000,950,relu,adam,relu,650.0,6,0.0005,0.001336665,0.039948489,0.08974376699999999,,,,,,0.002151217,0.000840017,175.0,174.0,"{'path': 'media/graph/graph_summary_578df7f2.graph.json', 'size': 1135, '_type': 'graph-file', 'sha256': '578df7f22b21a877b4fe187f01e8e5907896af5deac4bcca22b9b15592c41434'}",0.00036039,12.21632242,0.009408724,0.001790826,1588254897.0,74.0,0.007052545,4.638121386941053,4000.0
346,346,346,autumn-sweep-126,1000.0,800,250,650,450,1000,900,relu,adam,relu,600.0,6,0.0005,0.001207337,0.011645893,0.08230696900000001,,,,,,0.002810825,0.0006750819999999999,169.0,168.0,"{'path': 'media/graph/graph_summary_291e7461.graph.json', 'size': 1135, '_type': 'graph-file', 'sha256': '291e7461600cfec65c74770a69182989745ecb344e72bad4651d70618a9fd146'}",0.001133366,12.17044592,0.009197717,0.001677459,1588254829.0,68.0,0.006049449,5.301721418558316,4050.0
347,347,347,sunny-sweep-125,1000.0,700,300,600,300,1000,950,relu,adam,relu,500.0,6,0.0005,0.001112441,0.041490339,0.08705739400000001,,,,,,0.002868182,0.000488366,283.0,282.0,"{'path': 'media/graph/graph_summary_7e2971fb.graph.json', 'size': 1135, '_type': 'graph-file', 'sha256': '7e2971fbf9e384f7e7aec6f1df5a4e21fe1ec013d98c7e406c5cb1fee4c42a82'}",0.0013690870000000002,15.78776932,0.007297011,0.001499095,1588254798.0,182.0,0.005329953,5.355541055766448,3850.0
348,348,348,fanciful-sweep-123,1000.0,750,250,600,500,900,950,relu,adam,relu,700.0,6,0.0005,0.0012572000000000002,0.043272492,0.091853244,,,,,,0.002836579,0.001313841,153.0,152.0,"{'path': 'media/graph/graph_summary_2e27fbf0.graph.json', 'size': 1133, '_type': 'graph-file', 'sha256': '2e27fbf042c1616971b2b3115a070b59a6006686393647ccc8171ba7d62d494a'}",0.0007008730000000001,12.00588536,0.010578956,0.002135707,1588254737.0,52.0,0.0077747330000000016,5.325954374569876,3950.0
349,349,349,zesty-sweep-122,1000.0,850,150,800,500,950,750,relu,adam,relu,300.0,6,0.0005,0.001154955,0.042643322,0.096103268,,,,,,0.002675916,0.000891317,123.0,122.0,"{'path': 'media/graph/graph_summary_6d338716.graph.json', 'size': 1133, '_type': 'graph-file', 'sha256': '6d338716db168cf6d54d2f934c0e34de73a1007d4ab47f4e6a77b3c146737c91'}",0.000234764,11.41546488,0.012450152,0.0024411520000000003,1588254708.0,22.0,0.008383864,5.172925671223201,4000.0
350,350,350,gallant-sweep-121,1000.0,700,200,750,300,1000,900,relu,adam,relu,350.0,6,0.0005,0.001454043,0.004150495,0.084054955,,,,,,0.0029321720000000003,0.000650319,140.0,139.0,"{'path': 'media/graph/graph_summary_7804b141.graph.json', 'size': 1135, '_type': 'graph-file', 'sha256': '7804b14120e532174f321434f762348b4b2164e6c2f5e202c60769a7e56826ff'}",0.00065585,11.59997177,0.008651458,0.0022763220000000003,1588254679.0,39.0,0.00650451,5.414953370067003,3850.0
351,351,351,balmy-sweep-120,1000.0,750,200,650,400,950,700,relu,adam,relu,650.0,6,0.0005,0.001220592,0.031453882999999995,0.082050785,,,,,,0.0028162390000000003,0.0007474819999999999,179.0,178.0,"{'path': 'media/graph/graph_summary_3885e51c.graph.json', 'size': 1133, '_type': 'graph-file', 'sha256': '3885e51cb18b6f14577d67dbc855e1de5ea682b75b50306ea4ec9381cb7681a6'}",0.001307503,12.23028517,0.007164994,0.001508737,1588254651.0,78.0,0.004493827,5.306824851076207,3650.0
352,352,352,trim-sweep-118,1000.0,700,150,750,300,950,950,relu,adam,relu,550.0,6,0.0005,0.001009355,0.014672339,0.081688127,,,,,,0.002932105,0.000556684,182.0,181.0,"{'path': 'media/graph/graph_summary_23b39db2.graph.json', 'size': 1133, '_type': 'graph-file', 'sha256': '23b39db291fd2ba7e48b1f7226e28fb0796162f9ac770c268f01edbf9d3037ae'}",0.001505066,12.13753343,0.007044439,0.001427039,1588254593.0,81.0,0.005273402,5.414891503991562,3800.0
353,353,353,splendid-sweep-117,1000.0,850,300,850,300,1000,700,relu,adam,relu,350.0,6,0.0005,0.001313269,0.034950464,0.080073774,,,,,,0.0028107220000000003,0.000672277,146.0,145.0,"{'path': 'media/graph/graph_summary_fe8c0b3c.graph.json', 'size': 1135, '_type': 'graph-file', 'sha256': 'fe8c0b3c1e36f17d8e9141993cb890995905b39036dd35815af0e634f3694360'}",0.00087381,14.43040013,0.009922531,0.001936912,1588254567.0,45.0,0.005879165,5.301624279407209,4000.0
354,354,354,smart-sweep-116,1000.0,850,150,800,450,950,800,relu,adam,relu,650.0,6,0.0005,0.001124577,0.031003803,0.08888482800000001,,,,,,0.002824581,0.000973295,162.0,161.0,"{'path': 'media/graph/graph_summary_598704df.graph.json', 'size': 1133, '_type': 'graph-file', 'sha256': '598704dff6c17de7727fdbb2615b7f0e1884d4443119d18d20ce016631525beb'}",0.000714797,11.3356781,0.011103743,0.002109784,1588254534.0,61.0,0.007991106,5.314678729706999,4000.0
355,355,355,jolly-sweep-115,1000.0,700,250,600,400,1000,1000,relu,adam,relu,700.0,6,0.0005,0.001127952,0.011536644,0.08211974400000001,,,,,,0.002668915,0.00124107,137.0,136.0,"{'path': 'media/graph/graph_summary_0e5bacf1.graph.json', 'size': 1135, '_type': 'graph-file', 'sha256': '0e5bacf1fb8efadde572412277418971663e52fd89fe3a3423ff3dbd41b50f4e'}",0.0005303069999999999,10.15982366,0.009010887,0.0021386070000000003,1588254510.0,36.0,0.005814957,5.166154275667733,3950.0
356,356,356,eager-sweep-114,1000.0,900,200,800,300,950,750,relu,adam,relu,600.0,6,0.0005,0.001612682,0.002928205,0.095773099,,,,,,0.002441151,0.000693642,178.0,177.0,"{'path': 'media/graph/graph_summary_246ae383.graph.json', 'size': 1133, '_type': 'graph-file', 'sha256': '246ae383035da6b37a0c384ead091e8366d0c2bafd7de96de01fd802b8dac041'}",0.0008496830000000001,11.69571519,0.007978879,0.001591468,1588254482.0,77.0,0.0064972680000000005,4.9408005424222505,3900.0
357,357,357,vague-sweep-112,1000.0,850,150,850,400,950,950,relu,adam,relu,300.0,6,0.0005,0.001859228,0.004769496,0.08866914599999999,,,,,,0.002660338,0.000933476,135.0,134.0,"{'path': 'media/graph/graph_summary_fb1faebe.graph.json', 'size': 1133, '_type': 'graph-file', 'sha256': 'fb1faebe32c8ab8a7cf0c04aff28aa873018abbe215510092b9c6f1a6f34d79a'}",0.000326928,11.81340027,0.00798194,0.00233341,1588254420.0,34.0,0.005834904,5.15784644982768,4150.0
358,358,358,fast-sweep-110,1000.0,800,300,700,350,900,700,relu,adam,relu,350.0,6,0.0005,0.001990593,0.015327034,0.085325289,,,,,,0.002895323,0.000793749,163.0,162.0,"{'path': 'media/graph/graph_summary_c37ee101.graph.json', 'size': 1133, '_type': 'graph-file', 'sha256': 'c37ee1017f61e4e30790ce9734503e40e78ed75a9d6bfeffd3fec4488f9dcfed'}",0.0006749869999999999,12.9912498,0.009501313,0.002220335,1588254364.0,62.0,0.006150569,5.380820569392739,3750.0
359,359,359,northern-sweep-108,1000.0,750,300,600,500,1000,900,relu,adam,relu,650.0,6,0.0005,0.001062642,0.017648459,0.081156779,,,,,,0.00279592,0.000463788,251.0,250.0,"{'path': 'media/graph/graph_summary_bc052bfb.graph.json', 'size': 1135, '_type': 'graph-file', 'sha256': 'bc052bfb59d4239368262961a70ea0fb78109acde82cdbf4eb5d4c2b7efa8ade'}",0.001169692,16.02712917,0.008868411,0.001626228,1588254303.0,150.0,0.006762761999999999,5.287645979072351,4050.0
360,360,360,summer-sweep-107,1000.0,800,200,800,450,1000,950,relu,adam,relu,600.0,6,0.0005,0.001911438,0.007456826999999998,0.08687118,,,,,,0.002672572,0.000924016,200.0,199.0,"{'path': 'media/graph/graph_summary_a2f09fdb.graph.json', 'size': 1135, '_type': 'graph-file', 'sha256': 'a2f09fdbb9983c5d80d40d3742ae732e87e7ce2af9608446e2d826b6c476f3dd'}",0.000937872,13.51185703,0.00983854,0.0017347,1588254271.0,99.0,0.0071619,5.169692447331852,4200.0
361,361,361,apricot-sweep-106,1000.0,750,150,850,550,950,850,relu,adam,relu,700.0,6,0.0005,0.001202187,0.04865039,0.081939263,,,,,,0.002842189,0.000908537,218.0,217.0,"{'path': 'media/graph/graph_summary_9625478b.graph.json', 'size': 1133, '_type': 'graph-file', 'sha256': '9625478beb38926179718b116b65fd756b776a883202246198507cb72b371bd3'}",0.001216,13.95367551,0.008119998,0.00162619,1588254243.0,117.0,0.006708469,5.331218434842077,4100.0
362,362,362,smooth-sweep-104,1000.0,700,250,800,300,1000,900,relu,adam,relu,450.0,6,0.0005,0.001602454,0.005086554,0.082860965,,,,,,0.002886653,0.000406872,216.0,215.0,"{'path': 'media/graph/graph_summary_f2d53f02.graph.json', 'size': 1135, '_type': 'graph-file', 'sha256': 'f2d53f024965f3c58acd45bc40def2b51cdaa12aa672af42dd5bc9004ad67629'}",0.001847915,14.10925961,0.0066319230000000005,0.001038738,1588254178.0,115.0,0.00469637,5.372758137121007,3950.0
363,363,363,happy-sweep-103,1000.0,850,150,700,500,1000,800,relu,adam,relu,400.0,6,0.0005,0.001864462,0.001904027,0.08598976300000001,,,,,,0.002333209,0.001015951,178.0,177.0,"{'path': 'media/graph/graph_summary_007e822b.graph.json', 'size': 1135, '_type': 'graph-file', 'sha256': '007e822b9317b811e1b9cd68527483bb2655c8b7d1b0f967fd500701b1b01b59'}",0.000643114,13.69237423,0.006367034000000001,0.0016900939999999998,1588254149.0,77.0,0.005511329000000001,4.830330216455185,4000.0
364,364,364,treasured-sweep-101,1000.0,750,250,600,550,950,950,relu,adam,relu,700.0,6,0.0005,0.001195348,0.010848684,0.08546876699999999,,,,,,0.002271874,0.000624409,185.0,184.0,"{'path': 'media/graph/graph_summary_3809597e.graph.json', 'size': 1133, '_type': 'graph-file', 'sha256': '3809597ecce60ec6046f5544efda5f881f0dc25b52f8a9276c03325902afeaf5'}",0.000873691,12.94038582,0.007807143000000002,0.001398183,1588254091.0,84.0,0.005598126,4.766417942228735,4050.0
365,365,365,ethereal-sweep-99,1000.0,800,200,700,600,950,950,relu,adam,relu,650.0,6,0.0005,0.001219051,0.03720868,0.08458547400000001,,,,,,0.00286047,0.000824035,253.0,252.0,"{'path': 'media/graph/graph_summary_4ccb0b01.graph.json', 'size': 1133, '_type': 'graph-file', 'sha256': '4ccb0b0120034a00af4bc74715da78bfe4e77fd6ac264d66dc953e6354c3365a'}",0.001334366,16.40013146,0.008913788,0.001526104,1588254031.0,152.0,0.006357941,5.348336189881859,4200.0
366,366,366,fearless-sweep-98,1000.0,700,300,650,550,950,1000,relu,adam,relu,500.0,6,0.0005,0.0011636,0.020225705,0.082566214,,,,,,0.002346906,0.000685556,206.0,205.0,"{'path': 'media/graph/graph_summary_bf456af9.graph.json', 'size': 1133, '_type': 'graph-file', 'sha256': 'bf456af9fb3289af5eaacdcddc93095c77c84a85ebaa49eeed1d76238c4f176c'}",0.000785471,14.68970633,0.008272992,0.001561435,1588254001.0,105.0,0.005796665,4.844487589002577,4150.0
367,367,367,misunderstood-sweep-97,1000.0,800,250,900,300,1000,900,relu,adam,relu,450.0,6,0.0005,0.001433623,0.021306141,0.094441481,,,,,,0.002981405,0.0007784980000000001,124.0,123.0,"{'path': 'media/graph/graph_summary_ecf628ba.graph.json', 'size': 1135, '_type': 'graph-file', 'sha256': 'ecf628ba6dccb5296c97a160c478925f7a52fbc0d13450717a1129a128bd76d6'}",0.000421026,10.70536423,0.010075054,0.002560379,1588253968.0,23.0,0.007915843,5.460224354364938,4150.0
368,368,368,resilient-sweep-96,1000.0,800,300,800,600,1000,850,relu,adam,relu,600.0,6,0.0005,0.001142091,0.040578856,0.08676168199999999,,,,,,0.0026884390000000004,0.0007528480000000001,214.0,213.0,"{'path': 'media/graph/graph_summary_9ca11802.graph.json', 'size': 1135, '_type': 'graph-file', 'sha256': '9ca11802dcde35ac41d71249641f5abab3e9a1c0c3811328c5f32b02f314e6af'}",0.001054011,15.89947081,0.006002782,0.0016344279999999998,1588253940.0,113.0,0.00529841,5.185015911258133,4350.0
369,369,369,fresh-sweep-95,1000.0,700,300,650,600,1000,950,relu,adam,relu,600.0,6,0.0005,0.001091741,0.028092296,0.083960047,,,,,,0.0025736170000000003,0.000466919,238.0,237.0,"{'path': 'media/graph/graph_summary_59e29af8.graph.json', 'size': 1135, '_type': 'graph-file', 'sha256': '59e29af81d572116b98f39d59dc8116858c5de0e901ec4a978da00daa425d6db'}",0.001483489,14.91809583,0.007945991999999999,0.001090128,1588253904.0,137.0,0.0058595,5.0730828891316175,4200.0
370,370,370,crisp-sweep-94,1000.0,900,250,650,550,1000,750,relu,adam,relu,600.0,6,0.0005,0.001857874,0.004952898,0.083631438,,,,,,0.002655358,0.000617569,300.0,299.0,"{'path': 'media/graph/graph_summary_d270622c.graph.json', 'size': 1135, '_type': 'graph-file', 'sha256': 'd270622c0fe676bbe5201b22b711700b3be2201268e341e96d282d2759e0bbda'}",0.001080417,17.29473829,0.0077967509999999985,0.001574941,1588253873.0,199.0,0.005840041,5.153016592249631,4100.0
