apartmentFloor,floors,fullArea,rooms,type,year,deptFreePrice,energyClass,propertyOwnership,population,avgAge,total_age_18,total_educated,lower_high_education,higher_high_education,median_income,lower_income_class,mid_income_class,high_income_class,total_purchasing_power,total_households,density,own_households,rent_households,median_income_household,low_incomeclass_households,mid_incomeclass_households,high_incomeclass_households,household_purchasing_power,total_buildings,flats,avg_size,apartment_buildings,total_jobs,employed,unemployed,students,pensioners,bus,store,doctor,school,sports
2,2,59,2,1,1987,141500,5,1,12691,41,10418,7249,1283,1261,21377,1940,6737,1771,236182815,6835,33.7,2778,3907,29254,1698,4209,946,237214830,400,7285,62.6,6830,1226,5510,907,868,2822,183.2621359223301,388.5728155339806,1049.504854368932,984.9320388349514,1300.631067961165
2,2,59,2,1,1987,159000,5,1,12691,41,10418,7249,1283,1261,21377,1940,6737,1771,236182815,6835,33.7,2778,3907,29254,1698,4209,946,237214830,400,7285,62.6,6830,1226,5510,907,868,2822,183.2621359223301,388.5728155339806,1049.504854368932,984.9320388349514,1300.631067961165
1,4,76,3,1,1987,239000,6,2,12691,41,10418,7249,1283,1261,21377,1940,6737,1771,236182815,6835,33.7,2778,3907,29254,1698,4209,946,237214830,400,7285,62.6,6830,1226,5510,907,868,2822,183.2621359223301,388.5728155339806,1049.504854368932,984.9320388349514,1300.631067961165
2,3,69,3,1,1987,188500,5,1,12691,41,10418,7249,1283,1261,21377,1940,6737,1771,236182815,6835,33.7,2778,3907,29254,1698,4209,946,237214830,400,7285,62.6,6830,1226,5510,907,868,2822,183.2621359223301,388.5728155339806,1049.504854368932,984.9320388349514,1300.631067961165
2,4,68,4,1,1963,154000,6,1,12691,41,10418,7249,1283,1261,21377,1940,6737,1771,236182815,6835,33.7,2778,3907,29254,1698,4209,946,237214830,400,7285,62.6,6830,1226,5510,907,868,2822,183.2621359223301,388.5728155339806,1049.504854368932,984.9320388349514,1300.631067961165
3,3,81,4,1,1963,170000,6,1,12691,41,10418,7249,1283,1261,21377,1940,6737,1771,236182815,6835,33.7,2778,3907,29254,1698,4209,946,237214830,400,7285,62.6,6830,1226,5510,907,868,2822,183.2621359223301,388.5728155339806,1049.504854368932,984.9320388349514,1300.631067961165
3,3,73,3,1,1964,193000,5,1,12691,41,10418,7249,1283,1261,21377,1940,6737,1771,236182815,6835,33.7,2778,3907,29254,1698,4209,946,237214830,400,7285,62.6,6830,1226,5510,907,868,2822,183.2621359223301,388.5728155339806,1049.504854368932,984.9320388349514,1300.631067961165
2,4,91,4,1,2014,379000,3,1,12691,41,10418,7249,1283,1261,21377,1940,6737,1771,236182815,6835,33.7,2778,3907,29254,1698,4209,946,237214830,400,7285,62.6,6830,1226,5510,907,868,2822,183.2621359223301,388.5728155339806,1049.504854368932,984.9320388349514,1300.631067961165
8,8,102,4,1,2005,419000,4,1,12691,41,10418,7249,1283,1261,21377,1940,6737,1771,236182815,6835,33.7,2778,3907,29254,1698,4209,946,237214830,400,7285,62.6,6830,1226,5510,907,868,2822,183.2621359223301,388.5728155339806,1049.504854368932,984.9320388349514,1300.631067961165
3,3,81,4,1,1963,178000,5,1,12691,41,10418,7249,1283,1261,21377,1940,6737,1771,236182815,6835,33.7,2778,3907,29254,1698,4209,946,237214830,400,7285,62.6,6830,1226,5510,907,868,2822,183.2621359223301,388.5728155339806,1049.504854368932,984.9320388349514,1300.631067961165
2,4,67,3,1,1962,170000,5,1,12691,41,10418,7249,1283,1261,21377,1940,6737,1771,236182815,6835,33.7,2778,3907,29254,1698,4209,946,237214830,400,7285,62.6,6830,1226,5510,907,868,2822,183.2621359223301,388.5728155339806,1049.504854368932,984.9320388349514,1300.631067961165
1,5,113,5,1,2014,400000,3,1,12691,41,10418,7249,1283,1261,21377,1940,6737,1771,236182815,6835,33.7,2778,3907,29254,1698,4209,946,237214830,400,7285,62.6,6830,1226,5510,907,868,2822,183.2621359223301,388.5728155339806,1049.504854368932,984.9320388349514,1300.631067961165
1,2,114,2,3,2012,500000,3,2,12691,41,10418,7249,1283,1261,21377,1940,6737,1771,236182815,6835,33.7,2778,3907,29254,1698,4209,946,237214830,400,7285,62.6,6830,1226,5510,907,868,2822,183.2621359223301,388.5728155339806,1049.504854368932,984.9320388349514,1300.631067961165
8,8,95,5,1,2005,372000,4,1,12691,41,10418,7249,1283,1261,21377,1940,6737,1771,236182815,6835,33.7,2778,3907,29254,1698,4209,946,237214830,400,7285,62.6,6830,1226,5510,907,868,2822,183.2621359223301,388.5728155339806,1049.504854368932,984.9320388349514,1300.631067961165
2,8,80,3,1,1963,198000,5,1,12691,41,10418,7249,1283,1261,21377,1940,6737,1771,236182815,6835,33.7,2778,3907,29254,1698,4209,946,237214830,400,7285,62.6,6830,1226,5510,907,868,2822,183.2621359223301,388.5728155339806,1049.504854368932,984.9320388349514,1300.631067961165
2,4,76,3,1,1987,215000,6,2,12691,41,10418,7249,1283,1261,21377,1940,6737,1771,236182815,6835,33.7,2778,3907,29254,1698,4209,946,237214830,400,7285,62.6,6830,1226,5510,907,868,2822,183.2621359223301,388.5728155339806,1049.504854368932,984.9320388349514,1300.631067961165
1,2,81,3,3,1982,271428,5,2,12691,41,10418,7249,1283,1261,21377,1940,6737,1771,236182815,6835,33.7,2778,3907,29254,1698,4209,946,237214830,400,7285,62.6,6830,1226,5510,907,868,2822,183.2621359223301,388.5728155339806,1049.504854368932,984.9320388349514,1300.631067961165
2,4,75,3,1,1983,195000,6,2,12691,41,10418,7249,1283,1261,21377,1940,6737,1771,236182815,6835,33.7,2778,3907,29254,1698,4209,946,237214830,400,7285,62.6,6830,1226,5510,907,868,2822,183.2621359223301,388.5728155339806,1049.504854368932,984.9320388349514,1300.631067961165
5,8,95,4,1,1972,210000,6,2,12691,41,10418,7249,1283,1261,21377,1940,6737,1771,236182815,6835,33.7,2778,3907,29254,1698,4209,946,237214830,400,7285,62.6,6830,1226,5510,907,868,2822,183.2621359223301,388.5728155339806,1049.504854368932,984.9320388349514,1300.631067961165
6,6,72,3,1,1963,135000,6,1,12691,41,10418,7249,1283,1261,21377,1940,6737,1771,236182815,6835,33.7,2778,3907,29254,1698,4209,946,237214830,400,7285,62.6,6830,1226,5510,907,868,2822,183.2621359223301,388.5728155339806,1049.504854368932,984.9320388349514,1300.631067961165
2,2,97,4,3,2020,557000,3,2,12691,41,10418,7249,1283,1261,21377,1940,6737,1771,236182815,6835,33.7,2778,3907,29254,1698,4209,946,237214830,400,7285,62.6,6830,1226,5510,907,868,2822,183.2621359223301,388.5728155339806,1049.504854368932,984.9320388349514,1300.631067961165
2,2,106,2,3,2014,480000,3,1,12691,41,10418,7249,1283,1261,21377,1940,6737,1771,236182815,6835,33.7,2778,3907,29254,1698,4209,946,237214830,400,7285,62.6,6830,1226,5510,907,868,2822,183.2621359223301,388.5728155339806,1049.504854368932,984.9320388349514,1300.631067961165
1,2,84,4,1,1962,300000,5,1,12691,41,10418,7249,1283,1261,21377,1940,6737,1771,236182815,6835,33.7,2778,3907,29254,1698,4209,946,237214830,400,7285,62.6,6830,1226,5510,907,868,2822,183.2621359223301,388.5728155339806,1049.504854368932,984.9320388349514,1300.631067961165
6,7,74,3,1,1971,165000,5,2,12691,41,10418,7249,1283,1261,21377,1940,6737,1771,236182815,6835,33.7,2778,3907,29254,1698,4209,946,237214830,400,7285,62.6,6830,1226,5510,907,868,2822,183.2621359223301,388.5728155339806,1049.504854368932,984.9320388349514,1300.631067961165
2,4,67,3,1,1963,160900,5,1,12691,41,10418,7249,1283,1261,21377,1940,6737,1771,236182815,6835,33.7,2778,3907,29254,1698,4209,946,237214830,400,7285,62.6,6830,1226,5510,907,868,2822,183.2621359223301,388.5728155339806,1049.504854368932,984.9320388349514,1300.631067961165
3,3,70,3,1,1980,230000,6,2,8770,41,7235,5255,1004,929,21751,1348,4494,1270,163433505,4647,33.4,2109,2434,30369,1020,2776,741,164017096,558,4964,62.9,4348,1633,3717,505,676,2014,238.2962962962963,421.962962962963,468.22222222222223,387.5925925925926,928.7777777777778
3,3,64,3,1,1970,219000,5,2,8770,41,7235,5255,1004,929,21751,1348,4494,1270,163433505,4647,33.4,2109,2434,30369,1020,2776,741,164017096,558,4964,62.9,4348,1633,3717,505,676,2014,238.2962962962963,421.962962962963,468.22222222222223,387.5925925925926,928.7777777777778
1,4,86.5,4,1,1981,255000,6,2,8770,41,7235,5255,1004,929,21751,1348,4494,1270,163433505,4647,33.4,2109,2434,30369,1020,2776,741,164017096,558,4964,62.9,4348,1633,3717,505,676,2014,238.2962962962963,421.962962962963,468.22222222222223,387.5925925925926,928.7777777777778
2,5,74.5,3,1,1976,210000,6,1,8770,41,7235,5255,1004,929,21751,1348,4494,1270,163433505,4647,33.4,2109,2434,30369,1020,2776,741,164017096,558,4964,62.9,4348,1633,3717,505,676,2014,238.2962962962963,421.962962962963,468.22222222222223,387.5925925925926,928.7777777777778
2,3,80,3,1,1991,215000,4,1,8770,41,7235,5255,1004,929,21751,1348,4494,1270,163433505,4647,33.4,2109,2434,30369,1020,2776,741,164017096,558,4964,62.9,4348,1633,3717,505,676,2014,238.2962962962963,421.962962962963,468.22222222222223,387.5925925925926,928.7777777777778
3,3,79,4,1,1977,295000,4,2,8770,41,7235,5255,1004,929,21751,1348,4494,1270,163433505,4647,33.4,2109,2434,30369,1020,2776,741,164017096,558,4964,62.9,4348,1633,3717,505,676,2014,238.2962962962963,421.962962962963,468.22222222222223,387.5925925925926,928.7777777777778
2,3,80,3,1,1991,215000,4,1,8770,41,7235,5255,1004,929,21751,1348,4494,1270,163433505,4647,33.4,2109,2434,30369,1020,2776,741,164017096,558,4964,62.9,4348,1633,3717,505,676,2014,238.2962962962963,421.962962962963,468.22222222222223,387.5925925925926,928.7777777777778
3,3,65.5,3,1,1982,220000,6,2,8770,41,7235,5255,1004,929,21751,1348,4494,1270,163433505,4647,33.4,2109,2434,30369,1020,2776,741,164017096,558,4964,62.9,4348,1633,3717,505,676,2014,238.2962962962963,421.962962962963,468.22222222222223,387.5925925925926,928.7777777777778
3,3,65.5,3,1,1982,220000,6,2,8770,41,7235,5255,1004,929,21751,1348,4494,1270,163433505,4647,33.4,2109,2434,30369,1020,2776,741,164017096,558,4964,62.9,4348,1633,3717,505,676,2014,238.2962962962963,421.962962962963,468.22222222222223,387.5925925925926,928.7777777777778
3,3,65.5,3,1,1982,220000,6,2,8770,41,7235,5255,1004,929,21751,1348,4494,1270,163433505,4647,33.4,2109,2434,30369,1020,2776,741,164017096,558,4964,62.9,4348,1633,3717,505,676,2014,238.2962962962963,421.962962962963,468.22222222222223,387.5925925925926,928.7777777777778
3,3,65.5,3,1,1982,220000,6,2,8770,41,7235,5255,1004,929,21751,1348,4494,1270,163433505,4647,33.4,2109,2434,30369,1020,2776,741,164017096,558,4964,62.9,4348,1633,3717,505,676,2014,238.2962962962963,421.962962962963,468.22222222222223,387.5925925925926,928.7777777777778
3,3,65.5,3,1,1982,220000,6,2,8770,41,7235,5255,1004,929,21751,1348,4494,1270,163433505,4647,33.4,2109,2434,30369,1020,2776,741,164017096,558,4964,62.9,4348,1633,3717,505,676,2014,238.2962962962963,421.962962962963,468.22222222222223,387.5925925925926,928.7777777777778
3,3,65.5,3,1,1982,220000,6,2,8770,41,7235,5255,1004,929,21751,1348,4494,1270,163433505,4647,33.4,2109,2434,30369,1020,2776,741,164017096,558,4964,62.9,4348,1633,3717,505,676,2014,238.2962962962963,421.962962962963,468.22222222222223,387.5925925925926,928.7777777777778
2,4,70.5,3,1,1980,198000,6,2,8770,41,7235,5255,1004,929,21751,1348,4494,1270,163433505,4647,33.4,2109,2434,30369,1020,2776,741,164017096,558,4964,62.9,4348,1633,3717,505,676,2014,238.2962962962963,421.962962962963,468.22222222222223,387.5925925925926,928.7777777777778
3,3,70,3,1,1980,224000,6,2,8770,41,7235,5255,1004,929,21751,1348,4494,1270,163433505,4647,33.4,2109,2434,30369,1020,2776,741,164017096,558,4964,62.9,4348,1633,3717,505,676,2014,238.2962962962963,421.962962962963,468.22222222222223,387.5925925925926,928.7777777777778
3,5,90,4,1,1977,275000,4,2,8770,41,7235,5255,1004,929,21751,1348,4494,1270,163433505,4647,33.4,2109,2434,30369,1020,2776,741,164017096,558,4964,62.9,4348,1633,3717,505,676,2014,238.2962962962963,421.962962962963,468.22222222222223,387.5925925925926,928.7777777777778
1,2,96,5,1,1968,269000,6,2,8770,41,7235,5255,1004,929,21751,1348,4494,1270,163433505,4647,33.4,2109,2434,30369,1020,2776,741,164017096,558,4964,62.9,4348,1633,3717,505,676,2014,238.2962962962963,421.962962962963,468.22222222222223,387.5925925925926,928.7777777777778
2,3,54,2,1,1972,159000,5,2,8770,41,7235,5255,1004,929,21751,1348,4494,1270,163433505,4647,33.4,2109,2434,30369,1020,2776,741,164017096,558,4964,62.9,4348,1633,3717,505,676,2014,238.2962962962963,421.962962962963,468.22222222222223,387.5925925925926,928.7777777777778
2,5,58,2,1,1978,175500,6,2,8770,41,7235,5255,1004,929,21751,1348,4494,1270,163433505,4647,33.4,2109,2434,30369,1020,2776,741,164017096,558,4964,62.9,4348,1633,3717,505,676,2014,238.2962962962963,421.962962962963,468.22222222222223,387.5925925925926,928.7777777777778
3,4,29,1,1,1981,139000,4,2,8770,41,7235,5255,1004,929,21751,1348,4494,1270,163433505,4647,33.4,2109,2434,30369,1020,2776,741,164017096,558,4964,62.9,4348,1633,3717,505,676,2014,238.2962962962963,421.962962962963,468.22222222222223,387.5925925925926,928.7777777777778
1,3,54,2,1,1972,141000,5,2,8770,41,7235,5255,1004,929,21751,1348,4494,1270,163433505,4647,33.4,2109,2434,30369,1020,2776,741,164017096,558,4964,62.9,4348,1633,3717,505,676,2014,238.2962962962963,421.962962962963,468.22222222222223,387.5925925925926,928.7777777777778
2,3,58,2,1,1973,161000,6,2,8770,41,7235,5255,1004,929,21751,1348,4494,1270,163433505,4647,33.4,2109,2434,30369,1020,2776,741,164017096,558,4964,62.9,4348,1633,3717,505,676,2014,238.2962962962963,421.962962962963,468.22222222222223,387.5925925925926,928.7777777777778
3,3,70,2,1,1971,170000,7,2,8770,41,7235,5255,1004,929,21751,1348,4494,1270,163433505,4647,33.4,2109,2434,30369,1020,2776,741,164017096,558,4964,62.9,4348,1633,3717,505,676,2014,238.2962962962963,421.962962962963,468.22222222222223,387.5925925925926,928.7777777777778
1,3,70,3,1,1982,205500,6,2,8770,41,7235,5255,1004,929,21751,1348,4494,1270,163433505,4647,33.4,2109,2434,30369,1020,2776,741,164017096,558,4964,62.9,4348,1633,3717,505,676,2014,238.2962962962963,421.962962962963,468.22222222222223,387.5925925925926,928.7777777777778
2,2,76,4,3,1989,257000,5,2,8770,41,7235,5255,1004,929,21751,1348,4494,1270,163433505,4647,33.4,2109,2434,30369,1020,2776,741,164017096,558,4964,62.9,4348,1633,3717,505,676,2014,238.2962962962963,421.962962962963,468.22222222222223,387.5925925925926,928.7777777777778
2,3,72,3,1,1978,217000,4,2,8770,41,7235,5255,1004,929,21751,1348,4494,1270,163433505,4647,33.4,2109,2434,30369,1020,2776,741,164017096,558,4964,62.9,4348,1633,3717,505,676,2014,238.2962962962963,421.962962962963,468.22222222222223,387.5925925925926,928.7777777777778
3,3,77,3,1,1981,207000,6,2,8770,41,7235,5255,1004,929,21751,1348,4494,1270,163433505,4647,33.4,2109,2434,30369,1020,2776,741,164017096,558,4964,62.9,4348,1633,3717,505,676,2014,238.2962962962963,421.962962962963,468.22222222222223,387.5925925925926,928.7777777777778
1,2,62,2,1,1989,160000,6,2,8770,41,7235,5255,1004,929,21751,1348,4494,1270,163433505,4647,33.4,2109,2434,30369,1020,2776,741,164017096,558,4964,62.9,4348,1633,3717,505,676,2014,238.2962962962963,421.962962962963,468.22222222222223,387.5925925925926,928.7777777777778
3,5,31,1,1,1983,145000,6,2,8770,41,7235,5255,1004,929,21751,1348,4494,1270,163433505,4647,33.4,2109,2434,30369,1020,2776,741,164017096,558,4964,62.9,4348,1633,3717,505,676,2014,238.2962962962963,421.962962962963,468.22222222222223,387.5925925925926,928.7777777777778
2,4,60,2,1,1990,192000,5,1,8770,41,7235,5255,1004,929,21751,1348,4494,1270,163433505,4647,33.4,2109,2434,30369,1020,2776,741,164017096,558,4964,62.9,4348,1633,3717,505,676,2014,238.2962962962963,421.962962962963,468.22222222222223,387.5925925925926,928.7777777777778
1,1,71,3,3,1980,270000,4,2,8770,41,7235,5255,1004,929,21751,1348,4494,1270,163433505,4647,33.4,2109,2434,30369,1020,2776,741,164017096,558,4964,62.9,4348,1633,3717,505,676,2014,238.2962962962963,421.962962962963,468.22222222222223,387.5925925925926,928.7777777777778
3,3,57,3,1,1986,207000,5,2,8770,41,7235,5255,1004,929,21751,1348,4494,1270,163433505,4647,33.4,2109,2434,30369,1020,2776,741,164017096,558,4964,62.9,4348,1633,3717,505,676,2014,238.2962962962963,421.962962962963,468.22222222222223,387.5925925925926,928.7777777777778
3,5,47,2,1,1989,155000,3,1,8770,41,7235,5255,1004,929,21751,1348,4494,1270,163433505,4647,33.4,2109,2434,30369,1020,2776,741,164017096,558,4964,62.9,4348,1633,3717,505,676,2014,238.2962962962963,421.962962962963,468.22222222222223,387.5925925925926,928.7777777777778
3,4,58,2,1,1978,171000,4,2,8770,41,7235,5255,1004,929,21751,1348,4494,1270,163433505,4647,33.4,2109,2434,30369,1020,2776,741,164017096,558,4964,62.9,4348,1633,3717,505,676,2014,238.2962962962963,421.962962962963,468.22222222222223,387.5925925925926,928.7777777777778
2,5,45,2,1,1981,175000,4,2,8770,41,7235,5255,1004,929,21751,1348,4494,1270,163433505,4647,33.4,2109,2434,30369,1020,2776,741,164017096,558,4964,62.9,4348,1633,3717,505,676,2014,238.2962962962963,421.962962962963,468.22222222222223,387.5925925925926,928.7777777777778
1,4,68,3,1,1983,197000,6,2,8770,41,7235,5255,1004,929,21751,1348,4494,1270,163433505,4647,33.4,2109,2434,30369,1020,2776,741,164017096,558,4964,62.9,4348,1633,3717,505,676,2014,238.2962962962963,421.962962962963,468.22222222222223,387.5925925925926,928.7777777777778
2,2,76,2,3,1989,255000,5,2,8770,41,7235,5255,1004,929,21751,1348,4494,1270,163433505,4647,33.4,2109,2434,30369,1020,2776,741,164017096,558,4964,62.9,4348,1633,3717,505,676,2014,238.2962962962963,421.962962962963,468.22222222222223,387.5925925925926,928.7777777777778
5,5,52,2,1,1976,156000,6,1,8770,41,7235,5255,1004,929,21751,1348,4494,1270,163433505,4647,33.4,2109,2434,30369,1020,2776,741,164017096,558,4964,62.9,4348,1633,3717,505,676,2014,238.2962962962963,421.962962962963,468.22222222222223,387.5925925925926,928.7777777777778
2,3,50,2,1,1991,192000,4,1,8770,41,7235,5255,1004,929,21751,1348,4494,1270,163433505,4647,33.4,2109,2434,30369,1020,2776,741,164017096,558,4964,62.9,4348,1633,3717,505,676,2014,238.2962962962963,421.962962962963,468.22222222222223,387.5925925925926,928.7777777777778
3,4,77,3,1,1989,180000,4,1,8770,41,7235,5255,1004,929,21751,1348,4494,1270,163433505,4647,33.4,2109,2434,30369,1020,2776,741,164017096,558,4964,62.9,4348,1633,3717,505,676,2014,238.2962962962963,421.962962962963,468.22222222222223,387.5925925925926,928.7777777777778
3,5,30,1,1,1980,125000,6,2,8770,41,7235,5255,1004,929,21751,1348,4494,1270,163433505,4647,33.4,2109,2434,30369,1020,2776,741,164017096,558,4964,62.9,4348,1633,3717,505,676,2014,238.2962962962963,421.962962962963,468.22222222222223,387.5925925925926,928.7777777777778
4,5,30,1,1,1980,136500,6,2,8770,41,7235,5255,1004,929,21751,1348,4494,1270,163433505,4647,33.4,2109,2434,30369,1020,2776,741,164017096,558,4964,62.9,4348,1633,3717,505,676,2014,238.2962962962963,421.962962962963,468.22222222222223,387.5925925925926,928.7777777777778
1,2,80,3,3,1980,200000,5,1,8770,41,7235,5255,1004,929,21751,1348,4494,1270,163433505,4647,33.4,2109,2434,30369,1020,2776,741,164017096,558,4964,62.9,4348,1633,3717,505,676,2014,238.2962962962963,421.962962962963,468.22222222222223,387.5925925925926,928.7777777777778
2,3,76,3,1,1978,185000,4,2,8770,41,7235,5255,1004,929,21751,1348,4494,1270,163433505,4647,33.4,2109,2434,30369,1020,2776,741,164017096,558,4964,62.9,4348,1633,3717,505,676,2014,238.2962962962963,421.962962962963,468.22222222222223,387.5925925925926,928.7777777777778
5,5,74,3,1,1980,248000,6,2,8770,41,7235,5255,1004,929,21751,1348,4494,1270,163433505,4647,33.4,2109,2434,30369,1020,2776,741,164017096,558,4964,62.9,4348,1633,3717,505,676,2014,238.2962962962963,421.962962962963,468.22222222222223,387.5925925925926,928.7777777777778
5,5,30,1,1,1978,141000,6,2,8770,41,7235,5255,1004,929,21751,1348,4494,1270,163433505,4647,33.4,2109,2434,30369,1020,2776,741,164017096,558,4964,62.9,4348,1633,3717,505,676,2014,238.2962962962963,421.962962962963,468.22222222222223,387.5925925925926,928.7777777777778
3,4,50,2,1,1980,169000,4,2,8770,41,7235,5255,1004,929,21751,1348,4494,1270,163433505,4647,33.4,2109,2434,30369,1020,2776,741,164017096,558,4964,62.9,4348,1633,3717,505,676,2014,238.2962962962963,421.962962962963,468.22222222222223,387.5925925925926,928.7777777777778
1,2,80,3,3,1980,236000,5,1,8770,41,7235,5255,1004,929,21751,1348,4494,1270,163433505,4647,33.4,2109,2434,30369,1020,2776,741,164017096,558,4964,62.9,4348,1633,3717,505,676,2014,238.2962962962963,421.962962962963,468.22222222222223,387.5925925925926,928.7777777777778
3,5,30,1,1,1980,145000,6,2,8770,41,7235,5255,1004,929,21751,1348,4494,1270,163433505,4647,33.4,2109,2434,30369,1020,2776,741,164017096,558,4964,62.9,4348,1633,3717,505,676,2014,238.2962962962963,421.962962962963,468.22222222222223,387.5925925925926,928.7777777777778
